A Catholic|
Latherop|J.
Latilla|Eugenio
Latimer and Son|
Latimer-Needham|C.H.
Latimer|Hugh
Latimer|Isaac
Latimer|J.
Latimer|Thomas
Latimer|Thomas Tracey
Latour De St. Igest|
Latour|M.
Latour|M. Amede
Latta|Robert
Latter|
Latto|William
Latweeschu Sozialdemokratu Saweeniba|
Lauchlan|H.D.
Laudan|John
Lauder|Thomas
Lauder|Thomas Dick
Laudi|Gaetano
Laudon|Gideon Ernst
Lauenstein|Harold H.
Laugel|Auguste
Laugher|E.C.
Laughton and Co|
Laughton|J.R.
Laughton|John Knox
Laundry Journal Office|
Launfal|Sir
Laurance|Lionel
Laurence|
Laurence|J. Zachariah
Laurence|J.Z.
Laurence|Richard
Laurence|T.
Laurence|W. Eustace
Laurence|William Emmett
Laurie|
Laurie|A.P.
Laurie|Charlotte Louisa
Laurie|J. Stuart
Laurie|James Stuart
Laurie|John
Laurie|Peter
Laurie|R.H.
Laurie|W.H.
Lavender|C.E.
Laverack|Sergeant
Lavergne|C.
Lavery|John
Laver|Henry
Laver|James
Lavington|Kenneth
Lavoisier|Antoine Laurent
Lavollee|Charles
Law Courts Press|
Law Newspaper Co Ltd|
Law Property Assurance and Trust Society|
Law Times Office|
Law and General Printing Co|
Law and Gilbert|
Law and Whittaker|s.
Lawerence|Frederic
Lawes and Gilbert|
Lawes|Edward
Lawes|J.B.
Lawes|John Bennet
Lawes|W.B.
Lawford|J.B.
Lawis|John F.
Lawkins|John J.
Lawler and Quick|
Lawler|John
Lawless|E.
Lawless|Emily
Lawless|Margaret H.
Lawless|Matthew J.
Lawless|Matthew James
Lawley|Francis
Lawley|Francis Charles
Lawlor|Denis Shine
Lawood|Vincent
Lawrance|F.
Lawrance|Hannah
Lawrence and Symcox|
Lawrence and Symon|
Lawrence, Sewell and Co|
Lawrence|(Lady)
Lawrence|A.E. Aust
Lawrence|A.J.
Lawrence|Arthur
Lawrence|Arthur H.
Lawrence|Augustus Charles
Lawrence|Basil E.
Lawrence|Caritas
Lawrence|D.H.
Lawrence|Dashwood
Lawrence|Edmund T.
Lawrence|Eliot
Lawrence|Frederic
Lawrence|Frederick
Lawrence|Frederick James
Lawrence|George
Lawrence|George Alfred
Lawrence|Henry
Lawrence|J.
Lawrence|J. Zachariah
Lawrence|J.G.
Lawrence|James
Lawrence|John
Lawrence|Joseph
Lawrence|Katie
Lawrence|L.A.
Lawrence|Ouida
Lawrence|R.
Lawrence|Richard
Lawrence|Robert A.
Lawrence|T.
Lawrence|Thomas
Lawrence|Thomas (Sir)
Lawrence|W.
Lawrence|W.J.
Lawrence|William
Lawrence|William (Sir)
Lawrenny|Allingham
Lawrenny|H.
Lawrenson|M.
Lawrie, Symington and Co|
Lawrie|William
Lawson family|
Lawson|
Lawson|A.
Lawson|Alex.
Lawson|Arnold
Lawson|B.
Lawson|C.
Lawson|Cecil
Lawson|D.
Lawson|Dr. Henry
Lawson|E.L.
Lawson|Edward Levy
Lawson|F.W.
Lawson|George
Lawson|Henry
Lawson|James
Lawson|John
Lawson|John Joseph
Lawson|Joseph
Lawson|Lionel
Lawson|Lizzie
Lawson|Malcolm
Lawson|R.
Lawson|Samuel
Lawson|Thomas
Lawson|Wilfrid
Laws|Bernard C.
Laws|John
Laws|W.G.
Lawton|Chas. H.J.
Lawton|F.R.
Lawton|Frank
Lawton|Joseph
Lawton|S.K.
Lawton|William A.
Lawyer|A.
Law|
Law|A.
Law|Alfred, H.
Law|B.
Law|C.
Law|Charles Henry
Law|Ernest
Law|F.T.
Law|Horace
Law|James
Law|Jeremiah
Law|John
Law|Thomas
Laxton|Frederick W.
Laxton|Henry
Laxton|J.H.
Laxton|W.
Laxton|William
Lay Agent|
Layard|A.H.
Layard|Florence (Mrs.)
Layard|George Somes
Layard|Henry L.
Layborn|Henry Thomas
Laycock|
Laycock|Thomas
Layer|J.
Layman|A.
Layman|Edwin
Lays|
Layton|James
Layton|Thomas
Layzell|W.
Lay|Elizabeth
Lay|William
Lazarus|Elijah
Lazarus|Emma
Le  Feuvre|P.A.
Le  Lievre|Chadwick
Le Bas|Charles Webb
Le Bert|G.A.
Le Blanc|M.
Le Breton|
Le Capelain|P.
Le Conte|Joseph
Le Cras|A.J.
Le Dentu|Patrick Armand
Le Fanu|J. Sheridan
Le Fanu|J.S.
Le Fanu|Joseph Sheridan
Le Fanu|Joseph Sheridan
Le Fanu|Joseph Thomas Sheridan
Le Fanu|Sheridan
Le Feuvre|C.
Le Feuvre|P.A.
Le Fevre|George
Le Froy|John Henry
Le Gallienne|R.
Le Gallienne|Richard
Le Gallienne|Richard Thomas
Le Gay|
Le Glay|
Le Good|Arthur Edwin
Le Grice|Charles
Le Keux|J.
Le Keux|J.H.
Le Lievre|C.
Le Maitre|W.F.
Le Mar|Reggio
Le Messurier|
Le Mon|E.S.
Le Mon|M.
Le Neve|Foster
Le Noir|Mrs.
Le Queux|W.
Le Queux|William
Le Queux|William Tufnell
Le Sage|John M.
Le Sage|John Merry (Sir)
Le Sueur|Charles
Le Texier|
Le Vinsen|Carl
LeFanu|
LeFanu|J.S.
LeFanu|Sheridan
LeFils|Eugenia
LeFranc|S.H.
LeFroy|John Henry (Sir)
LeQueux|F.H.
Lea  Wertheimer and Co|
Lea Wertheimer and Co|
Lea Wetheimer and Co|
Lea and Blanchard|
Lea and Co Ltd|
Leach and Son|
Leach|
Leach|Arthur F.
Leach|Charles
Leach|Francis
Leach|Henry
Leach|Isaac
Leach|James
Leach|John Bolton Francis
Leach|Mrs.
Leach|N.
Leach|P. (Miss)
Leach|Sarah
Leach|W. Elford
Leach|W.E.
Leach|William Elford
Leacock|Hamble James
Leadbeater|C.W.
Leadenhall Press|
Leader of Opposition|
Leader|J.D.
Leader|R
Leader|R.
Leader|R. (Jr)
Leader|Robert
Leader|Robert (Jr)
Leader|Robert E.
Leadman|A.D.H.
Lead|W. H.
Lead|W.H.
Leaflet Press|
Leaf|W.
Leahy|David
Leaker|R. Howard
Leakey|J.W.
Leake|J.C.
Leake|J.R. Martin
Leake|Thomas
Leake|William Martin
Leale|Andreas
Leamore|Tom
Leander|Richard
Lean|Alfred E.
Lean|B.
Leao|J.F.
Learmount,  William Dagleas|
Learmount|W.D.
Learmount|William Dagleas
Learned|Frank
Leary|James
Leary|T.H.L.
Leask|W.
Leask|William
Leath and Ross|
Leather Trade Publishers|
Leathers|Stanley
Leathes|G. K. de M.
Leathes|S.M.
Leathes|Stanley
Leathes|Stanley M.
Leath|J.
Lea|
Lea|A.
Lea|C.
Lea|Charles
Lea|Henry
Lea|Henry C.
Lea|Hugh C.
Lea|J.
Lea|John
Lebas|A.
Lebombo|William Edmond
Lebour|G.A.
Lebrun|George
Lechmere|Guppy Robert John
Leckenby|John
Lecky|William
Lection|J.
Lection|Jonathon
Ledelle|R.
Ledger|Cecil
Ledger|Edward
Ledger|Frederic
Ledger|Frederick
Ledger|W.
Ledsham. J.B.|
Ledsham|J.B.
Leduc|H.
Lee & Nightingale|
Lee Thrower and Irving|
Lee and Haddock|
Lee and Nightingale|
Lee, Arthur, and Bros|
Lee, Thrower and Irving Ltd|
Lee-Warner|Henry
Leech|
Leech|D.J.
Leech|J.
Leech|John
Leech|Joseph
Leech|W.
Leeds Church Institute|
Leeds Intelligencer|
Leeds Law Society|
Leeds Mechanics Institution and Literary Society|
Leeds Philosophical and Literary Society|
Leeds and County Co-operative Newspaper Society|
Leeds|S.S.
Leeds|W.H.
Leek|D.T.
Leeming|John
Lees and Co|
Lees and Raper Memorial Trustees|
Leeston|Osyth
Lees|Abraham
Lees|C.A.
Lees|Cameron
Lees|Charles H.
Lees|Dr.
Lees|Dr. F.R.
Lees|E.
Lees|Edwin
Lees|F. Arnold
Lees|F.A.
Lees|F.R.
Lees|Frederic Richard
Lees|George
Lees|J.T.
Lees|S.C.
Lees|Stacey
Lees|Stafford
Lees|W.
Lees|William
Lees|William Nassau
Lee|
Lee|(Miss)
Lee|Albert
Lee|Arthur
Lee|C.J.
Lee|D.S.L.
Lee|Easton
Lee|Edgar
Lee|F.R.
Lee|Frederic R.
Lee|Frederick G.
Lee|Frederick G.L.
Lee|Frederick George
Lee|G. Thomas
Lee|George
Lee|Gerald Stanley
Lee|Henry
Lee|Hon. Alfred E.
Lee|J.
Lee|J.N.
Lee|James
Lee|Jane
Lee|John
Lee|John Edward
Lee|Katharine
Lee|N.H.
Lee|Nelson
Lee|Percy T.
Lee|R.E.
Lee|Rawdon
Lee|Rawdon Briggs
Lee|Richard
Lee|Richard E.
Lee|Robert
Lee|Samuel
Lee|Sidney
Lee|Sydney
Lee|V.
Lee|Vernon
Lee|W.
Lee|W.H.
Lee|Wm.
Lefevre|
Lefevre|Georges
Lefort|
Lefroy|F.
Lefroy|G.A.
Lefroy|J.H.
Lefroy|John Henry
Lefroy|W.C.
Lefroy|William
Lefébure|E.
Legget|W.
Legge|
Legge|A.K.
Legge|Edward
Legge|Edward H.
Legge|J.
Legge|Robin H.
Legge|W. Heneage
Leggo|William
Legg|Alfred
Legg|Charles
Legg|J. Wickham
Legg|M.S.
Legg|Philip
Legh|Peter
Legh|Richmond
Legner|William Nassau
Lehmann|C.G.
Lehmann|R.C.
Lehmann|Rudolph
Lehmann|Rudolph Chambers
Leibig|
Leicester Co-operative Printing Society Ltd|
Leicester Co-operative Printing Society|
Leicester Sheep Breeders' Association|
Leicester and Hewitt|
Leicestershire Trade Protection Society|
Leifchild|Franklin
Leifchild|J.
Leifchild|J.R.
Leifchild|John
Leifield|
Leigh Publishing|
Leigh and Co|
Leigh and Sotheby|
Leighton Bros|
Leighton Brothers|
Leighton, C.B. and G.C. Leighton|
Leighton|
Leighton|Andrew
Leighton|Clinton
Leighton|F.
Leighton|Frederic
Leighton|Frederick
Leighton|George C.
Leighton|J.
Leighton|John
Leighton|Marie Flora Barbara
Leighton|Mrs.
Leighton|Robert
Leighton|Son & Hodge
Leighton|Stanley
Leighton|W.B.
Leighton|Walker
Leighton|William
Leigh|
Leigh|Annie
Leigh|Cholmeley Austen
Leigh|Ernest
Leigh|Henry S.
Leigh|J.T.
Leigh|John
Leigh|John Pickston
Leigh|Netta
Leigh|Percival
Leigh|Rose
Leigh|Samuel
Leigh|William Marshall
Leitch|J.M.
Leith Printing and Publishing Company|
Leith|A.A.
Leith|Adams (Mrs.)
Leith|Alicia A.
Leith|George
Leith|James
Leitner|G.W.
Lejoindre|R.A.
Leland|Charles G.
Leland|Charles Godfrey
Lelons|C.H.
Lemaire|E.F.
Leman|Kirkpatrick
Leman|Rose
Leman|Tanfield
Lemare|T.T.
Lemark|T.T.
Leme|
Lemmen|J.
Lemmon & Son Ltd|
Lemmon and Son Ltd|
Lemmon|Mark
Lemmon|R.M.
Lemoine|H.
Lemon and Knight|
Lemon|
Lemon|Charles
Lemon|E.S.
Lemon|Ida
Lemon|Mark
Lemon|Thackeray
Lempriere|Charles
Lenau|Nicholas
Lenderson|William
Lendrum|
Lendrum|R.
Leney, George, and William Lambton Lewis|
Leney|George
Lengley|F.E.
Leng|J.
Leng|John
Leng|W.C.
Leng|William
Lenihan|Maurice
Lenitive|Luke
Lennon Ltd|
Lennox|Alexander
Lennox|Frederick
Lennox|G.
Lennox|G.W.
Lennox|Sarcelle
Lennox|William
Lennox|William Pitt
Lennoys|Annis
Lenoir|Albert
Lenormant|M. Ch.
Leno|Dan
Leno|John Bedford
Lent and Easter Terms|
Lente|F.D.
Lenygon|Francis
Leominster Printing and Publishing Co|
Leonard Scott Publications|
Leonard Scott Publishing Co|
Leonard Scott and Co|
Leonard Smithers and Co|
Leonards|
Leonard|E. Selfe
Leonard|George Hare
Leonard|H.C.
Leonard|J.
Leonard|J.R.
Leonard|Joseph
Leonard|Vivien Eson
Leonard|W.A.
Leonidas|
Leopard's Head Press|
Leopold|
Leopold|Prince
Leo|Alan
Leo|Louis
Leo|P.P. (XIII)
Leppel|Sophie
Leppington|Blanche
Leresche|Jane
Leresche|L.
Leroux|E.
Leroux|Ernest
Leroy|Felix
Leroy|M.H.
Leroy|Tordeux
Lescher|Wilfrid
Leseur|H.
Lesley|J.P.
Leslie|C.F.H.
Leslie|Emma
Leslie|Fannie
Leslie|J.
Leslie|John
Leslie|Thomas Edward Cliffe
Lesly|John
Lessey|Theophilus
Lester|Edward
Lester|John Henry
Lester|Mary E.
Lester|Max
Lester|William
Lesty|
Lesueur|A.
Lethaby|Richard
Lethbridge|J.W.
Lethbridge|Roper
Letheby|
Letheby|H.
Letheby|Henry
Lethem|J.B.
Letheridge|Roper
Lettice|Joseph
Letts and Son|
Letts, Charles and Co|
Letts, Son and Co Ltd|
Letts, Son and Co|
Letts, Son and Steers|
Letts, Son and Steer|
Letts, Sons and Co|
Lettsom|W.G.
Lettson|J.C.
Letts|
Letts|C.
Letts|J.
Letts|John
Letts|John (Jr)
Letts|Son and Co
Letts|Thomas
Leuville|LeMarquis de
Leux|M. Li
Levander|F.W.
Levars|E.C.
Lever Bros|
Lever Brothers|
Leverell|W.H.
Leverell|William Henry
Leveret|Francis
Leveridge|Richard
Levermore|Samuel
Leverton|Leonard S.
Lever|Charles
Lever|Charles James
Lever|Ellis
Levett-Yeats|
Levett|R.
Levetus|C.A.
Levey & Co|
Levey, Robson and Franklin|
Levey, Robson and Franklyn|
Levey, Robson|
Levey|Franklyn
Levey|George
Levey|Robson, and Franklyn
Levick|S.B.
Levien|Edward
Levinson|Isaac
Levinstein|Ivan
Levin|Edward Henry
Levin|J.S.
Levin|Joseph Sophus
Levison|J.L.
Levitt|Walter M.
Levi|Leon
Levi|Leone
Levi|Leoni
Levy-Lawson|Edward
Levy|A.G.
Levy|Amy
Levy|D.M.
Levy|Edward
Levy|J.
Levy|Jonas
Levy|Joseph Hiam
Levy|Joseph Moses
Levy|Matthias
Levy|Max
Levy|Michel
Levy|S.
Levy|W.H.
Lev|A.J.
Lewcock|G.A.
Lewcock|J.
Lewers|William
Lewer|J.
Lewer|William
Lewes|
Lewes|Charles
Lewes|G.H.
Lewes|George Henry
Lewes|Tennyson
Lewes|W.
Lewin and Grego|
Lewin|D.
Lewin|F.G.
Lewin|Gregory A.
Lewin|W.J.
Lewin|Walter
Lewin|William
Lewis Poulton and Co|
Lewis Smith and Son|
Lewis and Co|
Lewis and Roden|
Lewis, Sons and Tyte|
Lewis, William Plasket, and William Henry Peat|
Lewis, Wm. Lambton and Co|
Lewisham Antiquarian Society|The
Lewisham Free Press Office|
Lewis|
Lewis|A. L.
Lewis|A.L.
Lewis|Agnes Smith
Lewis|Amelia
Lewis|Amelia (Mrs.)
Lewis|Angelo J.
Lewis|Arcturus
Lewis|Beatrice
Lewis|C.
Lewis|C. Hethton
Lewis|C.J.
Lewis|C.W.
Lewis|Cornwall
Lewis|D.
Lewis|D.B. Wyndham
Lewis|Ebenezer
Lewis|Edgar Samuel
Lewis|Eric
Lewis|Evan
Lewis|Evan C.
Lewis|F.A.
Lewis|Francis D.
Lewis|G.
Lewis|G.G.
Lewis|G.H.
Lewis|George Cornewall
Lewis|George Cornwall
Lewis|George R.
Lewis|H.
Lewis|H. Elvet
Lewis|H.H.
Lewis|H.K.
Lewis|H.V.
Lewis|Harriet
Lewis|Henry
Lewis|Henry Carvill
Lewis|J.
Lewis|J. Kinnersley
Lewis|J. White
Lewis|J.T.
Lewis|John
Lewis|John William
Lewis|L.
Lewis|L.A.
Lewis|Leon
Lewis|Leopold
Lewis|Nolan D.C.
Lewis|O.
Lewis|Percy
Lewis|R.H.
Lewis|R.M.
Lewis|Rivingtons
Lewis|Rowe
Lewis|Samuel Robert
Lewis|T.
Lewis|T. Hayter
Lewis|Thomas
Lewis|Titus
Lewis|W.
Lewis|W. Dickens
Lewis|W.D.
Lewis|W.G.
Lewis|W.J.
Lewis|Walter
Lewis|William
Lewis|William G.B.
Lewis|William Garrett
Lewis|William Greathheed
Lewis|William James
Lewis|William Lambton
Lewis|Wm.
Lewis|Wyndham
Lewis|Zechariah H.
Lewitt|J.
Lewthwaite|William
Lewys|Emlyn
Leybold|F.
Leybourn|
Leybourn|Thomas
Leycester|W.
Leyden|John
Leyland, Roberts and Francis Alexander Leyland|
Leylands, Francis Alexander and Roberts Leyland|
Leyland|J.
Leyland|Roberts
Leyman|A.
Leyman|J.F.
Leypoldt|F.
Leys|John K.
Leytonstone|L.S.
Leyton|Marie
Ley|Edwin
Li-Quor Tea Co|
Lias|J.J.
Liberal Publication Department|
Liberal Publications Department|
Liberal Unionist Association|
Liberman|K.
Liberty Review  Publishing Co Ltd|
Liberty|Lasenby
Libraire|Louis Janet,
Librairie De L'Art|
Librairie Galignani|
Librairie Hachette et C|
Librairie des Assurance|
Librarian of Congress Office|
Librarie de L. Hachette and Co|
Libraries Committee|
Library Association Year Book|The
Library Association of the United Kingdom|
Library Association of the United Kingdom|The
Library Association|
Library Bureau|
Library Committee|
Library Committee|The
Library Supply Co|
Library of Arts|
Licensed Victuallers of Manchester and Salford|
Licensed Victuallers' Association|
Licensed Victuallers' Central Protection Society of London Ltd|
Licensed Victuallers' Central Protection Society of London|
Licensed Victuallers' Gazette Ltd|
Lichfield Diocesan Church Mission|
Lichfield|Kenny
Lichfield|R.B.
Lichtenstein|R.C.
Liddel & Son|
Liddell and Son|
Liddell|David
Liddell|Edward (Mrs.)
Liddell|H.T.
Liddell|R.
Liddle|Andrew
Liddon|
Liddon|H.P.
Liddon|Henry Parry
Lidon|Henry Parr
Lidstone|James Torrington Spencer
Lidstone|Roger
Lidstone|Thomas
Liebenrood|George Christopher
Liebenthal|E.
Liebig and Kopp|
Liebig|Justis
Liebig|Justus
Liebniecht|Wilhelm
Liefde|J.D.
Liermann|Otto
Liesching|Louis
Liesegang|R. Ed.
Life Assurance Agents' Journal Co Ltd|
Life Saving Society|
Life and Fawcett|
Life, Sons and Sturmey Ltd|
Lighfoot|John
Lightbown|
Lightfoot|Cecil
Lightfoot|J.B.
Lightfoot|Joseph Barber
Lightfoot|Joseph Barker
Lightfoot|R.H.
Lightfoot|R.P.
Lighthead|Lawrence
Light|W.E.
Lika Joko Co Ltd|
Lile & Fawcett|
Lile and Fawcett|
Lilford|
Lilford|Lord
Lilley, Charles Luke, and William Reginald Weston|
Lilley|G.
Lilley|George
Lilley|Osborne
Lille|José
Lillie|John
Lillie|John Scott
Lillo|George
Lillywhite|C.
Lillywhite|James
Lillywhite|John
Lilly|
Lilly|Peter
Lilwall|John
Limbert|Lizzie
Limbird, J., and E. Wilson|
Limbird|J
Limbird|J.
Limbird|John
Limbird|L.
Limmern|H.
Limont|W.
Lincoln Long-wool Sheep Breeders' Association|
Lincoln's Inn Steam Printing Works|
Lincolne and Co|
Lincolnshire Newspaper and General Printing Co|
Lincolnshire Newspapers Ltd|
Lincolnshire Publishing Co|
Lincolnshire Record Society|The
Lincroft|P.E.
Lindau|Anna
Lindeck|John
Linden|
Linden|Anna
Linden|John
Linderfelt|K.A.
Lindlay|John
Lindley Jones and Co|
Lindley, W.H. and Samuel H. Lindley|
Lindley|
Lindley|A.C
Lindley|A.C.
Lindley|J.
Lindley|J.H.
Lindley|John
Lindley|Nathaniel
Lindley|Otto
Lindley|Peter
Lindley|S.H.
Lindley|Samuel Harmer
Lindley|Saunders
Lindner|Paul
Lindsay and Blackiston|
Lindsay, Lady of Balcarres|
Lindsay|
Lindsay|(Mrs.)
Lindsay|A.
Lindsay|B.
Lindsay|C.H.
Lindsay|Coutts
Lindsay|G.
Lindsay|H.
Lindsay|J. Murray
Lindsay|James
Lindsay|John
Lindsay|T.M.
Lindsay|W. & W.
Lindsay|William
Lindsay|William Lauder
Lindsey and Co|
Lindsey|C.D.
Lindsey|Owen
Lindsey|W.
Lind|Jenny
Line Bros|
Line|J.L.
Line|James
Line|Joseph Lewis
Linfoot, Morris and Co|
Linford|H.A.
Lingard|John
Lingard|John Hood
Lingard|Joshua
Lingard|Louise
Lingard|T.
Lingard|Thomas
Lingham|C. (Miss)
Lingham|S.
Lingus|Robert
Ling|Arthur R.
Ling|H
Ling|Henry
Linley|F.
Linley|George
Linley|William
Linnean Society of London|
Linnean Society|
Linnell|John
Linney|
Linney|John L.
Linney|Madge
Linone|Charlton
Linskill|Mary
Linton|
Linton|Duffy
Linton|E.
Linton|E. Lynn
Linton|Eliza  Lynn
Linton|Eliza Lynn
Linton|Gretna
Linton|H.
Linton|H.C.
Linton|J.A.
Linton|J.D.
Linton|James D.
Linton|John
Linton|Longfellow
Linton|Lynn
Linton|Lynn (Mrs.)
Linton|W.J.
Linton|William J.
Linton|William James
Linwood|John
Linwood|William
Lionel|Cox
Lionel|Walter
Lipman|Vivian D.
Lipold|M.V.
Lippelt|Ernestus
Lippincott and Co|
Lippincott|J.B.
Lippi|Filippo
Lisenbee|Will
Lisle|Anna
Lisle|Charles E.
Lisle|J.
Lister|
Lister|Arthur
Lister|J.
Lister|J.J.
Lister|James
Lister|Joseph
Lister|Joseph Jackson
Lister|Lewis
Lister|Mary
Lister|T.
Lister|Thomas
Lister|W.A.
Lister|William
Liston|David
Litchfied|Dr. J.P.
Litchfield|John
Litchfield|Leonard
Litchfield|R. B.
Literary Gazette Office|
Literary Production Committee|The
Literary Saloon|
Literary and Philosophical Society of Liverpool|
Lith Omnichromo Printing Co|
Lithographer Ltd|
Lithographers and Stationers|
Litster|Thomas
Littell|
Litting|George
Little Boys' Press|
Little Brown|
Little-Brain Lack-Wit|
Littleboy|John E.
Littlebury and Co|
Littlebury and Huntley|
Littlebury and Spencer|
Littlebury|J.
Littlebury|John
Littlebury|W.
Littledale|
Littledale|Dr.
Littledale|Richard F.
Littledale|Richard Frederick
Littlehales|G.W.
Littleton|
Littlewood and Co|
Littlewood|George
Littlewood|J.W.
Littlewood|T.
Littlewood|William E.
Little|
Little|A.W.
Little|E. Muirhead
Little|G.H.
Little|Geo. T.
Little|George Herbert
Little|H.S.
Little|J. Stanley
Little|James Stanley
Little|Robert Wentworth
Little|William
Little|William John
Litton|E.A.
Littrow|
Liveing|G.D.
Livermore|Edwin
Liverpool Architectural and Archaeological Society|
Liverpool Astronomical Society|
Liverpool Co Printing|
Liverpool Corporation|
Liverpool Fabian Society|
Liverpool Geological Society|
Liverpool Lantern Co|
Liverpool Letterpress Ltd|
Liverpool Naturalists' Field Club|
Liverpool Printing and Co|
Liverpool Printing and Stationary Co Ltd|
Liverpool University Press|
Liverpool and Vicinity United Trades and Labour Council|
Liversidge|Archinald
Livesay|John
Livesay|Joseph
Livesey|George
Livesey|J.
Livesey|John
Livesey|Joseph
Livingstone College|
Livingstone|
Livingstone|Andrew
Livingstone|David
Livingston|Francis
Livingston|K.
Living|R.
Lizars|Daniel
Lizars|W. H.
Lizars|W.H.
Lizars|William Home
Liza|Charnocke
Liza|E.
Liza|Krummacher
Llewelin-Taylour|Alfred R.
Llewellyn|Levi
Lloyd's Allen|
Lloyd's Godel|
Lloyd's Royal Exchange|
Lloyd's|
Lloyd, Ellis and Lloyds|
Lloyd-Tanner|H.W.
Lloyd|
Lloyd|A.
Lloyd|Allom
Lloyd|Charles
Lloyd|David
Lloyd|E.
Lloyd|E.A.
Lloyd|Edward
Lloyd|Eleanor
Lloyd|Francis
Lloyd|Frank
Lloyd|Frederick J.
Lloyd|George
Lloyd|H.E.
Lloyd|Herbert
Lloyd|Humphrey
Lloyd|J.A.
Lloyd|J.M.
Lloyd|John
Lloyd|L.
Lloyd|Leonard
Lloyd|Macleod
Lloyd|Marie
Lloyd|Miall
Lloyd|Morgan
Lloyd|R.
Lloyd|R.J.
Lloyd|Ridgeway Robert S.C.
Lloyd|Robert
Lloyd|Roberta
Lloyd|Sampson S.
Lloyd|Simon
Lloyd|T.W.
Lloyd|Thomas
Lloyd|W. Alfred
Lloyd|W. Watkiss
Lloyd|Watkiss
Lloyd|William F.
Lloyd|William Freeman
Llwyd|R.
Llyod|Charles
Loat|L.
Lobban|H.H.
Lobban|J.H.
Lobb|John
Lobb|N.L.
Lobel|E.
Lobengula|Peter
Lobenhofer|Lilias
Lobenhoffer|C.
Lobenhoffer|Lilian Paula
Lobley|
Lobley|J. Logan
Lobley|Logan
Local Government Board|
Local Government Journal Offices|The
Local News Co Ltd|
Lochhead|W.
Lochhead|W.A.
Loch|C.S.
Lock Ward and Bowden Ltd|
Lock Ward and Bowden|
Lock, Ward, and Co|
Locker-Lampson|Frederick
Locker-Lampson|Oliver
Locker|Algernon
Locker|Arthur
Locker|Edward Hawke
Locker|Frederick
Locker|Frederick (Mrs.)
Lockett|A.B.
Locke|Francis J.
Locke|John
Locke|Matthew
Locke|W.M.
Lockhard|Charles Steward
Lockhart|
Lockhart|J.
Lockhart|J.C.
Lockhart|J.G.
Lockhart|John Gibson
Lockhart|Mrs.
Lockhart|Norman
Lockhart|W.
Lockhart|W.P. (Mrs.)
Lockhart|William
Lockhead|W.
Lockheart|Langton
Lockie|John
Locks|J.G.
Locks|Walter A.
Lockwood and Coombes|
Lockwood and Co|
Lockwood and Son|
Lockwood, Crosby, and Son|
Lockwood|
Lockwood|E.
Lockwood|Henry
Lockwood|T.
Lockyer|J. Norman
Lockyer|Joseph Norman
Lockyer|Norman
Lockyer|Thos.
Lock|
Lock|C.G. Warnford
Lock|F.J.
Lock|Francis John
Lock|G.C. Wanford
Lock|W.
Lock|Ward
Locomotive Publishing Co Ltd|
Loddgies|G.
Loddiges|Conrad
Loddiges|George
Loder|
Loder|Edward J.
Loder|John
Lodge|A.
Lodge|E.
Lodge|Edmund
Lodge|J.
Lodge|J. (Rev.)
Lodge|Oliver
Lodge|Oliver J.
Lodge|R.B.
Lodge|Samuel
Lodge|Thomas
Loeber Bros|
Loescher|E.
Lofft|Capel
Loftie|W.J.
Loftie|William
Loftie|William John
Lofts Offices|
Lofts|John
Loftus|W.R.
Loftus|William R.
Logan|
Logan|James R.
Logan|T.G.
Logan|William
Logier|J.B.
Lohmann|Richard
Loisel|M.
Loizeaux Bros|
Loizeaux Brothers|
Loll|L.
Loma Y Corradi|Luis
Lomas|Frederick
Lomas|J.
Lomas|N.
Lomax|
Lomax|A.C.
Lomax|Bradbury
Lomax|Edward
Lomax|Evans
Lomax|James
Lombard Press Association|
Lombard|
Lombard|W.P.
Londman, Hurst, Rees, Orme and Brown|
London Association in Aid of the Missions of the United Brethren|
London Banking Association Ltd|
London Bridge Dramatic and Musical Diary Co|
London Central Agency for Advertisements British, Colonial and Continental News Rooms|
London Charity Organisation Society|
London City Mission|
London Co-operative Printing Co|
London Co-operative Printing and Stationary Company|
London Co-operative Printing and Stationery Co Ltd|
London Co-operative Printing and Stationery Co|
London Colour Printing Co|
London Cooperative Printing and Stationery Co|
London Free and Open Church Association|
London Gazette office|
London Gospel Tract Depot|
London Literary Society|
London Machinery Mart|
London Missionary Society|
London Music Publishing Co|
London Musical Courier Co Ltd|
London New Church Association|
London Numerical and General Printing Works|
London Offices of The Studio|
London Offices|
London Office|
London Philatelic Society|The
London Printing Co|
London Printing and Publishing Alliance Ltd|
London Printing and Publishing Co Ltd|
London Publishing Co|
London Quarterly Review Co Ltd|
London School Society|
London Society Office|
London Society for Promoting Christianity Amongst the Jews|
London Society for the Mitigation and Abolition of Slavery in the British Dominions|
London Society for the Prevention of Cruelty to Children|
London Society of Amateur Flute Players|
London Society of Compositors|
London Society's House|
London Times|
London Topographical Society|
London Vaccine Institution|
London and County Printing Works|
London and County Works|
London and General Printing Co Ltd|
London and General Printing Co|
London and Glasgow Publishing Co|
London and North Western Railway|
London and Provincial Newspaper Co|
London and Suburban Master Bakers' Trade Association|
London and Suburbian Messenger and General Agency Co Ltd|
Londoner Press|
London|C.U.
London|J.
London|J.R.
London|Jack
London|M.A.B.
London|S.N.A.
Lond|John
Lond|M.D.
Long and Co|
Longbotham|A.
Longfellow|
Longfellow|H.W.
Longfellow|Henry Wadsworth
